;filename;camera_id;datetime;frame_id;label_class;x;y;w;h;confidence
34;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1413;8;597;477;302;151;0.885487
35;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1414;8;582;475;296;147;0.886906
36;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1415;8;566;471;289;144;0.885596
37;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1416;8;550;468;279;140;0.875581
38;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1417;8;538;460;279;139;0.854959
39;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1418;8;516;460;259;146;0.830457
40;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1419;8;505;458;254;140;0.838775
41;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1420;8;489;448;246;133;0.52598
42;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1421;8;465;437;218;115;0.733683
43;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1422;8;460;433;224;109;0.753242
44;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1423;8;449;435;210;122;0.822709
45;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1424;8;441;431;198;115;0.849723
46;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1425;8;431;434;184;114;0.851891
47;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1426;8;423;429;171;104;0.840612
48;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1427;8;418;425;160;109;0.831057
49;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1428;8;411;421;142;104;0.858342
50;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1429;8;404;420;130;102;0.85916
51;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1430;8;397;420;120;97;0.840605
52;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1468;8;1523;691;389;273;0.341481
53;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1469;8;1522;696;426;258;0.426012
54;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1470;8;1520;682;456;285;0.85174
55;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1471;8;1502;682;460;278;0.728242
56;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1472;8;1484;680;452;271;0.848916
57;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1473;8;1459;683;444;292;0.833099
58;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1474;8;1459;676;473;283;0.872527
59;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1475;8;1435;666;458;273;0.875473
60;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1476;8;1401;655;417;257;0.899656
61;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1477;8;1394;649;446;252;0.898345
62;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1478;8;1387;645;453;253;0.900484
63;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1479;8;1369;648;451;262;0.896017
64;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1480;8;1351;645;442;268;0.888821
65;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1481;8;1333;640;436;270;0.894853
66;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1482;8;1322;634;445;263;0.895767
67;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1483;8;1311;628;434;259;0.896261
68;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1484;8;1293;630;434;263;0.92537
69;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1485;8;1276;630;433;269;0.890711
70;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1486;8;1264;626;435;270;0.905865
71;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1487;8;1252;627;436;269;0.878234
72;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1488;8;1219;621;389;259;0.891472
73;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1489;8;1226;614;436;257;0.89655
74;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1490;8;1216;612;440;262;0.872986
75;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1491;8;1193;608;415;261;0.883136
76;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1492;8;1176;606;405;254;0.878971
77;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1493;8;1160;602;401;251;0.895661
78;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1494;8;1145;596;396;246;0.895969
79;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1495;8;1135;593;395;248;0.895801
80;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1496;8;1123;587;396;249;0.887062
81;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1497;8;1107;577;389;257;0.892327
82;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1498;8;1094;581;391;257;0.884741
83;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1499;8;1083;576;383;243;0.88569
84;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1500;8;1072;575;382;231;0.882129
85;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1501;8;1056;571;378;226;0.898195
86;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1502;8;1046;567;373;228;0.886473
87;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1503;8;1034;562;370;223;0.905678
88;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1504;8;1021;557;369;221;0.887669
89;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1505;8;1011;553;367;220;0.880728
90;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1506;8;997;552;362;218;0.885926
91;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1507;8;985;550;364;215;0.887713
92;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1508;8;977;548;361;214;0.880162
93;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1509;8;963;549;359;208;0.881623
94;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1510;8;950;544;359;211;0.890575
95;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1511;8;942;540;353;212;0.881492
96;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1512;8;934;534;361;217;0.881738
97;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1513;8;921;535;350;208;0.892061
98;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1514;8;912;534;341;205;0.885987
99;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1515;8;898;529;339;205;0.876544
100;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1516;8;887;531;336;203;0.901592
101;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1517;8;875;530;337;207;0.882039
102;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1518;8;867;524;331;203;0.88097
103;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1519;8;857;524;329;193;0.884207
104;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1520;8;848;519;323;198;0.885253
105;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1521;8;835;516;323;197;0.883665
106;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1522;8;827;514;317;198;0.881074
107;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1523;8;817;512;311;197;0.879353
108;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1524;8;810;510;313;193;0.872029
109;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1525;8;798;502;310;200;0.877374
110;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1526;8;790;500;303;198;0.86993
111;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1527;8;781;503;303;190;0.874418
112;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1528;8;772;500;299;187;0.879228
113;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1529;8;761;497;297;188;0.88255
114;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1530;8;754;497;293;186;0.875942
115;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1531;8;745;495;287;185;0.877979
116;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1532;8;740;494;278;182;0.882782
117;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1533;8;733;492;273;182;0.87582
118;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1534;8;728;490;260;181;0.872752
119;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1535;8;713;490;270;180;0.860243
120;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1536;8;707;489;263;178;0.873397
121;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1537;8;699;487;257;173;0.864451
122;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1538;8;697;486;248;172;0.855968
123;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1539;8;691;484;241;171;0.845704
124;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1540;8;685;481;239;173;0.818614
125;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1541;8;676;478;238;169;0.816085
126;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1542;8;665;476;243;170;0.820854
127;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1543;8;651;477;254;165;0.848096
128;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1544;8;642;475;253;163;0.859536
129;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1545;8;633;472;242;165;0.847197
130;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1546;8;626;471;245;165;0.801883
131;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1547;8;619;471;251;164;0.837069
132;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1548;8;612;470;249;163;0.824176
133;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1549;8;607;468;236;163;0.750632
134;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1550;8;601;467;233;162;0.790656
135;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1551;8;596;467;228;160;0.784527
136;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1552;8;591;463;225;159;0.806018
137;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1557;8;560;459;181;141;0.416042
138;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1558;8;555;459;181;141;0.647289
139;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1559;8;548;455;187;131;0.417464
140;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1638;8;1359;575;281;188;0.870876
141;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1639;8;1352;576;296;194;0.843893
142;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1640;8;1348;574;323;190;0.878561
143;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1641;8;1333;572;320;194;0.867434
144;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1642;8;1318;573;323;196;0.857684
145;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1643;8;1309;572;328;193;0.875725
146;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1644;8;1302;570;341;197;0.88229
147;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1645;8;1273;567;319;199;0.870785
148;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1646;8;1259;561;313;195;0.901279
149;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1647;8;1250;558;303;193;0.884286
150;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1648;8;1232;555;313;192;0.897547
151;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1649;8;1215;553;314;193;0.897181
152;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1650;8;1203;550;308;193;0.890537
153;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1651;8;1189;549;314;195;0.890041
154;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1652;8;1178;546;313;193;0.885151
155;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1653;8;1159;544;311;192;0.884956
156;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1654;8;1147;541;312;188;0.88064
157;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1655;8;1133;537;307;183;0.884003
158;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1656;8;1119;534;307;182;0.87536
159;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1657;8;1104;530;307;179;0.874493
160;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1658;8;1094;528;306;178;0.874732
161;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1659;8;1083;526;306;181;0.87135
162;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1660;8;1069;525;302;179;0.879548
163;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1661;8;1056;523;303;179;0.88645
164;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1662;8;1043;520;295;176;0.891682
165;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1663;8;1031;517;299;174;0.883349
166;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1664;8;1019;512;295;166;0.8814
167;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1665;8;1006;512;292;170;0.872794
168;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1666;8;993;509;290;173;0.87547
169;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1667;8;982;508;292;172;0.877363
170;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1668;8;976;507;298;172;0.876119
171;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1669;8;953;505;282;173;0.87725
172;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1670;8;943;502;281;171;0.871292
173;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1671;8;931;500;279;167;0.878735
174;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1672;8;919;500;277;170;0.875994
175;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1673;8;910;497;280;168;0.868092
176;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1674;8;897;497;279;167;0.876108
177;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1675;8;889;495;279;164;0.873905
178;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1676;8;882;493;271;166;0.865223
179;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1677;8;868;491;272;164;0.876064
180;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1678;8;857;491;276;165;0.881918
181;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1679;8;845;487;278;164;0.876429
182;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1680;8;838;485;274;160;0.885122
183;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1681;8;822;484;270;161;0.861036
184;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1682;8;813;482;275;160;0.866075
185;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1683;8;804;481;267;160;0.855384
186;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1684;8;791;479;265;159;0.860419
187;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1685;8;784;478;267;160;0.864415
188;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1686;8;772;477;261;158;0.868169
189;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1687;8;766;476;260;156;0.862404
190;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1688;8;757;475;260;153;0.867352
191;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1689;8;745;474;258;153;0.874422
192;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1690;8;735;472;256;153;0.870718
193;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1691;8;728;471;255;150;0.868636
194;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1692;8;722;469;245;147;0.866516
195;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1693;8;713;468;239;147;0.866987
196;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1694;8;708;467;229;149;0.879912
197;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1695;8;700;465;224;148;0.838364
198;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1696;8;684;462;236;145;0.859177
199;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1697;8;676;463;226;146;0.891349
200;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1698;8;669;461;222;144;0.845882
201;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1699;8;658;460;221;144;0.832146
202;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1700;8;640;460;214;145;0.781866
203;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1701;8;633;458;215;144;0.787171
204;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1702;8;628;458;217;146;0.83938
205;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1703;8;624;456;213;144;0.856678
206;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1704;8;617;455;209;142;0.851423
207;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1705;8;608;456;205;143;0.852724
208;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1706;8;602;454;205;142;0.858863
209;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1707;8;595;452;203;140;0.858891
210;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1708;8;589;450;203;137;0.83892
211;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1709;8;584;452;203;140;0.808123
212;cfg_raw_cam_01_fhd_h265_20230708T111000.mkv;01;2023-07-08 11:10:00;1710;8;577;454;205;146;0.768589
