;name;camera_id;datetime;frame_id_in_track;label;x;y;w;h;confidance
102;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1096;8;1638.0;658.5;528.0;243.0;1
103;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1097;8;1663.925;664.39;512.1500000000001;243.0;1
104;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1098;8;1675.9099999999999;668.37;488.18000000000006;243.0;1
105;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1099;8;1688.8;673.59;462.4000000000001;243.0;1
106;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1100;8;1700.915;679.71;438.1700000000001;243.0;1
107;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1101;8;1714.685;683.82;410.6300000000001;243.0;1
108;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1102;8;1727.8;687.84;384.4000000000001;243.0;1
109;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1103;8;1739.47;694.93;361.05999999999995;243.0;1
110;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1104;8;1751.855;695.855;336.28999999999996;235.89;1
111;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1105;8;1766.05;699.6;305.9000000000001;225.20000000000005;1
112;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1106;8;1778.55;695.21;282.9000000000001;214.38;1
113;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1107;8;1789.55;698.35;258.9000000000001;208.70000000000005;1
114;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1108;8;1802.02;715.75;235.96000000000004;208.0;1
115;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1109;8;1815.85;729.33;208.29999999999995;170.74;1
116;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1110;8;1828.1;728.905;183.79999999999995;158.39;1
117;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1111;8;1827.5;729.0;183.0;158.0;1
197;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;682;8;1822.295;702.7449999999999;204.82999999999993;188.87;1
198;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;683;8;1801.7;702.0;236.5999999999999;188.0;1
199;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;684;8;1784.31;690.685;271.3800000000001;228.83000000000004;1
200;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;685;8;1762.05;692.86;315.9000000000001;245.72000000000003;1
201;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;686;8;1744.71;686.23;350.5799999999999;250.34000000000003;1
202;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;687;8;1726.295;693.755;387.4100000000001;267.69000000000005;1
203;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;688;8;1709.12;685.615;421.76;266.97;1
204;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;689;8;1688.53;671.7049999999999;462.94000000000005;269.59000000000003;1
205;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;690;8;1670.02;676.13;499.96000000000004;274.3399999999999;1
206;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;691;8;1651.35;671.8050000000001;537.3;283.7900000000001;1
207;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;692;8;1635.455;665.54;569.0899999999999;277.72;1
208;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;693;8;1615.19;660.585;609.6199999999999;279.63;1
209;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;694;8;1599.355;652.62;640.8899999999999;279.0;1
210;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;695;8;1581.25;643.085;671.9000000000001;266.63;1
211;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;696;8;1557.9499999999998;634.23;688.7;266.0;1
212;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;697;8;1516.17;628.765;673.8599999999999;265.06999999999994;1
213;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;698;8;1482.63;623.84;673.0;265.00000000000006;1
214;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;699;8;1446.09;614.95;673.0;265.00000000000006;1
215;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;700;8;1421.5;612.05;673.0;264.99999999999994;1
216;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;701;8;1375.3;603.73;656.98;256.13999999999993;1
217;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;702;8;1344.7;597.0;645.4000000000001;256.0;1
218;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;703;8;1313.4;587.45;630.8;248.89999999999998;1
219;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;704;8;1281.355;584.88;622.89;244.44;1
220;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;705;8;1250.36;580.09;621.9999999999999;244.00000000000006;1
221;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;706;8;1217.15;575.0;604.3;244.0;1
222;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;707;8;1186.775;569.0;598.6499999999999;244.0;1
223;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;708;8;1157.1;560.45;588.2;236.89999999999998;1
224;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;709;8;1122.365;556.875;570.27;230.65000000000003;1
225;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;710;8;1094.45;550.45;562.9000000000001;222.89999999999998;1
226;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;711;8;1067.35;544.0;556.7;222.0;1
227;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;712;8;1038.36;539.0;544.4799999999999;222.0;1
228;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;713;8;1006.45;531.9;528.9000000000001;215.79999999999995;1
229;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;714;8;985.55;528.4;520.9;208.79999999999995;1
230;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;715;8;960.7;523.0;509.4000000000001;208.0;1
231;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;716;8;934.4100000000001;519.41;492.17999999999995;206.18;1
232;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;717;8;907.805;513.47;483.99;204.26000000000005;1
233;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;718;8;890.5;508.8;483.0;199.60000000000002;1
234;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;719;8;859.85;506.15;469.70000000000005;193.7;1
235;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;720;8;841.5;501.5;453.0;193.0;1
236;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;721;8;816.6;495.05;443.20000000000005;185.10000000000002;1
237;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;722;8;797.95;491.5;434.1;177.0;1
238;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;723;8;773.65;485.4;422.5;175.2;1
239;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;724;8;753.0;482.5;422.0;175.0;1
240;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;725;8;732.35;481.25;404.29999999999995;171.5;1
241;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;726;8;714.3;479.05;393.4;163.89999999999998;1
242;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;727;8;694.75;473.5;381.5;163.0;1
243;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;728;8;677.7;469.5;376.6;163.0;1
244;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;729;8;656.0;465.5;368.0;163.0;1
245;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;730;8;639.25;464.5;364.5;163.0;1
246;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;731;8;621.25;461.5;360.5;163.0;1
247;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;732;8;600.0;459.5;360.0;163.0;1
248;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;733;8;592.85;453.4;342.3;156.79999999999995;1
249;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;734;8;574.45;451.0;334.9;156.0;1
250;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;735;8;561.75;448.0;319.70000000000005;148.90000000000003;1
251;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;736;8;546.15;443.0;313.7;148.0;1
252;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;737;8;532.4;441.9;306.79999999999995;146.2;1
253;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;738;8;517.75;440.0;302.5;146.0;1
254;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;739;8;505.0;438.0;302.0;146.0;1
255;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;740;8;494.35;436.0;299.3;146.0;1
256;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;741;8;481.5;435.0;299.0;146.0;1
257;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;742;8;458.85;433.20000000000005;254.70000000000005;129.2;1
258;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;743;8;449.1;429.5;231.8;129.0;1
259;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;744;8;442.05;428.5;223.89999999999998;129.0;1
260;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;745;8;434.6;426.5;208.0;129.0;1
261;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;746;8;425.65;424.5;189.29999999999995;129.0;1
262;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;747;8;415.5;423.5;189.0;129.0;1
263;cfg_raw_cam_01_fhd_h265_20230609T090001.mkv;01;2023-06-09 09:00:01;748;8;405.5;421.5;189.0;129.0;1
342;cfg_raw_cam_01_fhd_h265_20230609T091000.mkv;01;2023-06-09 09:10:00;371;8;1760.225;652.6500000000001;318.33000000000015;257.14;1
343;cfg_raw_cam_01_fhd_h265_20230609T091000.mkv;01;2023-06-09 09:10:00;372;8;1747.15;648.96;345.70000000000005;262.32000000000005;1
344;cfg_raw_cam_01_fhd_h265_20230609T091000.mkv;01;2023-06-09 09:10:00;373;8;1724.8;642.02;390.4000000000001;262.0;1
